season,round,circuit_id,driver_id,grid_position,quali_delta_s,rolling_avg_finish,circuit_starts,constructor_pts_share,rain_prob,finishing_position,data_source
2023,7,catalunya,zhou,13,1.249,14.0,1,0.0196,0.05,9,jolpica_real
2023,7,catalunya,gasly,10,0.544,10.2,1,0.049,0.05,10,jolpica_real
2023,7,catalunya,leclerc,19,1.807,8.6,1,0.098,0.05,11,jolpica_real
2023,7,catalunya,tsunoda,15,2.205,11.4,1,0.0,0.05,12,jolpica_real
2023,7,catalunya,piastri,9,1.41,12.6,0,0.0,0.05,13,jolpica_real
2023,7,catalunya,de_vries,14,1.811,15.8,0,0.0,0.05,14,jolpica_real
2023,7,catalunya,hulkenberg,7,0.957,13.6,0,0.0,0.05,15,jolpica_real
2023,7,catalunya,albon,18,1.791,15.6,1,0.0,0.05,16,jolpica_real
2023,7,catalunya,norris,3,0.52,11.6,1,0.0,0.05,17,jolpica_real
2023,7,catalunya,kevin_magnussen,17,1.77,13.8,1,0.0,0.05,18,jolpica_real
2023,7,catalunya,bottas,16,1.705,14.2,1,0.0196,0.05,19,jolpica_real
2023,7,catalunya,sargeant,20,2.427,17.2,0,0.0,0.05,20,jolpica_real
2023,8,villeneuve,max_verstappen,1,7.133,1.2,1,0.3333,0.05,1,jolpica_real
2023,8,villeneuve,alonso,2,8.561,3.8,1,0.1961,0.05,2,jolpica_real
2023,8,villeneuve,hamilton,3,8.902,4.0,1,0.1471,0.05,3,jolpica_real
2023,8,villeneuve,leclerc,10,1.89,9.4,1,0.2157,0.05,4,jolpica_real
2023,8,villeneuve,sainz,11,10.569,7.0,1,0.2157,0.05,5,jolpica_real
2023,8,villeneuve,perez,12,2.234,5.6,1,0.3333,0.05,6,jolpica_real
2023,8,villeneuve,albon,9,0.0,15.0,1,0.0588,0.05,7,jolpica_real
2023,8,villeneuve,ocon,6,9.22,9.8,1,0.0392,0.05,8,jolpica_real
2023,8,villeneuve,stroll,16,2.759,9.8,1,0.1961,0.05,9,jolpica_real
2023,8,villeneuve,bottas,14,3.096,14.4,1,0.0098,0.05,10,jolpica_real
2023,8,villeneuve,piastri,8,12.624,12.2,0,0.0,0.05,11,jolpica_real
2023,8,villeneuve,gasly,15,4.161,10.4,1,0.0392,0.05,12,jolpica_real
2023,8,villeneuve,norris,7,9.321,11.6,1,0.0,0.05,13,jolpica_real
2023,8,villeneuve,tsunoda,19,4.021,11.6,1,0.0,0.05,14,jolpica_real
2023,8,villeneuve,hulkenberg,5,8.377,14.2,0,0.0,0.05,15,jolpica_real
2023,8,villeneuve,zhou,20,4.617,13.2,1,0.0098,0.05,16,jolpica_real
2023,8,villeneuve,kevin_magnussen,13,2.953,15.4,1,0.0,0.05,17,jolpica_real
2023,8,villeneuve,de_vries,17,4.412,15.8,0,0.0,0.05,18,jolpica_real
2023,8,villeneuve,russell,4,9.168,7.6,1,0.1471,0.05,19,jolpica_real
2023,8,villeneuve,sargeant,18,4.612,18.0,0,0.0588,0.05,20,jolpica_real
2023,9,red_bull_ring,max_verstappen,1,0.0,1.2,1,0.402,0.05,1,jolpica_real
2023,9,red_bull_ring,leclerc,2,0.048,6.2,1,0.2549,0.05,2,jolpica_real
2023,9,red_bull_ring,perez,15,62.297,5.8,1,0.402,0.05,3,jolpica_real
2023,9,red_bull_ring,norris,4,0.267,13.0,1,0.1176,0.05,4,jolpica_real
2023,9,red_bull_ring,alonso,7,0.52,3.6,1,0.1176,0.05,5,jolpica_real
2023,9,red_bull_ring,sainz,3,0.19,5.6,1,0.2549,0.05,6,jolpica_real
2023,9,red_bull_ring,russell,11,1.037,7.8,1,0.098,0.05,7,jolpica_real
2023,9,red_bull_ring,hamilton,5,0.428,4.2,1,0.098,0.05,8,jolpica_real
2023,9,red_bull_ring,stroll,6,0.502,10.8,1,0.1176,0.05,9,jolpica_real
2023,9,red_bull_ring,gasly,9,0.779,10.2,1,0.0098,0.05,10,jolpica_real
2023,9,red_bull_ring,albon,10,1.432,12.6,1,0.0,0.05,11,jolpica_real
2023,9,red_bull_ring,zhou,17,1.427,14.6,1,0.0,0.05,12,jolpica_real
2023,9,red_bull_ring,sargeant,18,1.557,18.8,0,0.0,0.05,13,jolpica_real
2023,9,red_bull_ring,ocon,12,1.062,8.6,1,0.0098,0.05,14,jolpica_real
2023,9,red_bull_ring,bottas,14,1.289,14.2,1,0.0,0.05,15,jolpica_real
2023,9,red_bull_ring,piastri,13,1.214,12.8,0,0.1176,0.05,16,jolpica_real
2023,9,red_bull_ring,de_vries,20,1.583,16.4,0,0.0,0.05,17,jolpica_real
2023,9,red_bull_ring,kevin_magnussen,19,1.58,15.4,1,0.0,0.05,18,jolpica_real
2023,9,red_bull_ring,tsunoda,16,1.393,12.4,1,0.0,0.05,19,jolpica_real
2023,9,red_bull_ring,hulkenberg,8,0.699,15.8,0,0.0,0.05,20,jolpica_real
2023,10,silverstone,max_verstappen,1,0.0,1.0,1,0.3333,0.05,1,jolpica_real
2023,10,silverstone,norris,2,0.241,12.0,1,0.2941,0.05,2,jolpica_real
2023,10,silverstone,hamilton,7,0.491,4.6,1,0.2451,0.05,3,jolpica_real
2023,10,silverstone,piastri,3,0.372,13.8,0,0.2941,0.05,4,jolpica_real
2023,10,silverstone,russell,6,0.435,7.6,1,0.2451,0.05,5,jolpica_real
2023,10,silverstone,perez,15,3.248,6.2,1,0.3333,0.05,6,jolpica_real
2023,10,silverstone,alonso,9,0.939,3.8,1,0.0588,0.05,7,jolpica_real
2023,10,silverstone,albon,8,0.81,12.4,1,0.0392,0.05,8,jolpica_real
2023,10,silverstone,leclerc,4,0.416,6.0,1,0.0294,0.05,9,jolpica_real
2023,10,silverstone,sainz,5,0.428,5.8,1,0.0294,0.05,10,jolpica_real
2023,10,silverstone,sargeant,14,2.311,18.2,0,0.0392,0.05,11,jolpica_real
2023,10,silverstone,bottas,20,3.078,13.6,1,0.0,0.05,12,jolpica_real
2023,10,silverstone,hulkenberg,11,2.176,16.4,0,0.0,0.05,13,jolpica_real
2023,10,silverstone,stroll,12,2.215,11.2,1,0.0588,0.05,14,jolpica_real
2023,10,silverstone,zhou,17,3.403,13.2,1,0.0,0.05,15,jolpica_real
2023,10,silverstone,tsunoda,16,3.305,14.2,1,0.0,0.05,16,jolpica_real
2023,10,silverstone,de_vries,18,3.793,15.8,0,0.0,0.05,17,jolpica_real
2023,10,silverstone,gasly,10,0.969,9.4,1,0.0,0.05,18,jolpica_real
2023,10,silverstone,kevin_magnussen,19,5.658,16.4,1,0.0,0.05,19,jolpica_real
2023,10,silverstone,ocon,13,2.236,8.4,1,0.0,0.05,20,jolpica_real
2023,11,hungaroring,max_verstappen,2,0.003,1.0,1,0.402,0.05,1,jolpica_real
2023,11,hungaroring,norris,3,0.085,9.0,1,0.2745,0.05,2,jolpica_real
2023,11,hungaroring,perez,9,0.436,7.0,1,0.402,0.05,3,jolpica_real
2023,11,hungaroring,hamilton,1,0.0,4.0,1,0.1961,0.05,4,jolpica_real
2023,11,hungaroring,piastri,4,0.296,10.8,0,0.2745,0.05,5,jolpica_real
2023,11,hungaroring,russell,18,2.418,7.8,1,0.1961,0.05,6,jolpica_real
2023,11,hungaroring,leclerc,6,0.383,6.4,1,0.098,0.05,7,jolpica_real
2023,11,hungaroring,sainz,11,1.094,6.8,1,0.098,0.05,8,jolpica_real
2023,11,hungaroring,alonso,8,0.426,4.6,1,0.0294,0.05,9,jolpica_real
2023,11,hungaroring,stroll,14,1.535,11.6,1,0.0294,0.05,10,jolpica_real
2023,11,hungaroring,albon,16,2.308,11.2,1,0.0,0.05,11,jolpica_real
2023,11,hungaroring,bottas,7,0.425,13.4,1,0.0,0.05,12,jolpica_real
2023,11,hungaroring,ricciardo,13,1.393,12.6,1,0.0,0.05,13,jolpica_real
2023,11,hungaroring,hulkenberg,10,0.577,16.0,0,0.0,0.05,14,jolpica_real
2023,11,hungaroring,tsunoda,17,2.31,15.2,1,0.0,0.05,15,jolpica_real
2023,11,hungaroring,zhou,5,0.362,13.0,1,0.0,0.05,16,jolpica_real
2023,11,hungaroring,kevin_magnussen,19,2.597,18.2,1,0.0,0.05,17,jolpica_real
2023,11,hungaroring,sargeant,20,2.639,16.4,0,0.0,0.05,18,jolpica_real
2023,11,hungaroring,ocon,12,1.232,10.6,1,0.0,0.05,19,jolpica_real
2023,11,hungaroring,gasly,15,1.608,11.4,1,0.0,0.05,20,jolpica_real
2023,12,spa,max_verstappen,6,0.0,1.0,1,0.4216,0.05,1,jolpica_real
2023,12,spa,perez,2,0.877,4.4,1,0.4216,0.05,2,jolpica_real
2023,12,spa,leclerc,1,0.82,6.6,1,0.1471,0.05,3,jolpica_real
2023,12,spa,hamilton,3,0.919,4.0,1,0.2059,0.05,4,jolpica_real
2023,12,spa,alonso,9,1.675,6.0,1,0.1176,0.05,5,jolpica_real
2023,12,spa,russell,8,1.637,8.0,1,0.2059,0.05,6,jolpica_real
2023,12,spa,norris,7,1.501,7.6,1,0.0588,0.05,7,jolpica_real
2023,12,spa,ocon,14,10.204,13.8,1,0.0392,0.05,8,jolpica_real
2023,12,spa,stroll,10,2.673,9.6,1,0.1176,0.05,9,jolpica_real
2023,12,spa,tsunoda,11,6.98,15.2,1,0.0098,0.05,10,jolpica_real
2023,12,spa,gasly,12,7.503,14.0,1,0.0392,0.05,11,jolpica_real
2023,12,spa,bottas,13,8.526,13.6,1,0.0,0.05,12,jolpica_real
2023,12,spa,zhou,17,14.664,13.6,1,0.0,0.05,13,jolpica_real
2023,12,spa,albon,15,14.146,10.6,1,0.0,0.05,14,jolpica_real
2023,12,spa,kevin_magnussen,16,7.992,17.8,1,0.0,0.05,15,jolpica_real
2023,12,spa,ricciardo,19,15.991,13.0,1,0.0098,0.05,16,jolpica_real
2023,12,spa,sargeant,18,15.367,16.4,0,0.0,0.05,17,jolpica_real
2023,12,spa,hulkenberg,20,16.998,15.4,0,0.0,0.05,18,jolpica_real
2023,12,spa,sainz,4,0.984,6.8,1,0.1471,0.05,19,jolpica_real
2023,12,spa,piastri,5,1.197,9.8,0,0.0588,0.05,20,jolpica_real
2023,13,zandvoort,max_verstappen,1,0.0,1.0,1,0.3627,0.05,1,jolpica_real
2023,13,zandvoort,alonso,5,0.939,5.6,1,0.1863,0.05,2,jolpica_real
2023,13,zandvoort,gasly,12,9.561,14.2,1,0.1569,0.05,3,jolpica_real
2023,13,zandvoort,perez,7,1.313,4.0,1,0.3627,0.05,4,jolpica_real
2023,13,zandvoort,sainz,6,1.187,9.6,1,0.098,0.05,5,jolpica_real
2023,13,zandvoort,hamilton,13,9.584,4.4,1,0.0784,0.05,6,jolpica_real
2023,13,zandvoort,norris,2,0.537,5.6,1,0.0784,0.05,7,jolpica_real
2023,13,zandvoort,albon,4,0.852,10.2,1,0.0392,0.05,8,jolpica_real
2023,13,zandvoort,piastri,8,1.371,11.2,0,0.0784,0.05,9,jolpica_real
2023,13,zandvoort,ocon,16,11.543,13.8,1,0.1569,0.05,10,jolpica_real
2023,13,zandvoort,stroll,11,9.554,10.2,1,0.1863,0.05,11,jolpica_real
2023,13,zandvoort,hulkenberg,14,9.683,16.0,0,0.0,0.05,12,jolpica_real
2023,13,zandvoort,lawson,19,12.853,19.0,0,0.0,0.05,13,jolpica_real
2023,13,zandvoort,bottas,18,11.693,12.2,1,0.0,0.05,14,jolpica_real
2023,13,zandvoort,tsunoda,17,9.663,14.8,1,0.0,0.05,15,jolpica_real
2023,13,zandvoort,kevin_magnussen,20,11.625,17.2,1,0.0,0.05,16,jolpica_real
2023,13,zandvoort,russell,3,0.727,8.6,1,0.0784,0.05,17,jolpica_real
2023,13,zandvoort,zhou,15,11.5,14.4,1,0.0,0.05,18,jolpica_real
2023,13,zandvoort,leclerc,9,2.098,5.0,1,0.098,0.05,19,jolpica_real
2023,13,zandvoort,sargeant,10,6.181,15.8,0,0.0392,0.05,20,jolpica_real
2023,14,monza,max_verstappen,2,0.013,1.0,1,0.4257,0.05,1,jolpica_real
2023,14,monza,perez,5,0.394,3.6,1,0.4257,0.05,2,jolpica_real
2023,14,monza,sainz,1,0.0,9.6,1,0.2673,0.05,3,jolpica_real
2023,14,monza,leclerc,3,0.067,8.0,1,0.2673,0.05,4,jolpica_real
2023,14,monza,russell,4,0.377,8.2,1,0.1782,0.05,5,jolpica_real
2023,14,monza,hamilton,8,0.526,5.0,1,0.1782,0.05,6,jolpica_real
2023,14,monza,albon,6,0.466,10.4,0,0.0594,0.05,7,jolpica_real
2023,14,monza,norris,9,0.685,4.4,1,0.0396,0.05,8,jolpica_real
2023,14,monza,alonso,10,1.123,5.6,1,0.0198,0.05,9,jolpica_real
2023,14,monza,bottas,14,1.646,13.0,1,0.0099,0.05,10,jolpica_real
2023,14,monza,lawson,12,1.464,13.0,0,0.0,0.05,11,jolpica_real
2023,14,monza,piastri,7,0.491,10.8,0,0.0396,0.05,12,jolpica_real
2023,14,monza,sargeant,15,1.65,15.8,0,0.0594,0.05,13,jolpica_real
2023,14,monza,zhou,16,2.096,14.8,1,0.0099,0.05,14,jolpica_real
2023,14,monza,gasly,17,2.251,12.4,1,0.0,0.05,15,jolpica_real
2023,14,monza,stroll,20,2.566,10.6,1,0.0198,0.05,16,jolpica_real
2023,14,monza,hulkenberg,13,1.482,15.4,0,0.0,0.05,17,jolpica_real
2023,14,monza,kevin_magnussen,19,2.298,17.0,1,0.0,0.05,18,jolpica_real
2023,14,monza,ocon,18,2.254,14.2,1,0.0,0.05,19,jolpica_real
2023,14,monza,tsunoda,11,1.3,15.0,1,0.0,0.05,20,jolpica_real
2023,15,marina_bay,sainz,1,0.0,9.0,1,0.3627,0.05,1,jolpica_real
2023,15,marina_bay,norris,4,0.286,5.2,1,0.2353,0.05,2,jolpica_real
2023,15,marina_bay,hamilton,5,0.501,4.6,1,0.1569,0.05,3,jolpica_real
2023,15,marina_bay,leclerc,3,0.079,8.4,1,0.3627,0.05,4,jolpica_real
2023,15,marina_bay,max_verstappen,11,1.189,1.0,1,0.1373,0.05,5,jolpica_real
2023,15,marina_bay,gasly,12,1.29,13.4,1,0.0784,0.05,6,jolpica_real
2023,15,marina_bay,piastri,17,1.918,10.0,0,0.2353,0.05,7,jolpica_real
2023,15,marina_bay,perez,13,1.326,3.4,1,0.1373,0.05,8,jolpica_real
2023,15,marina_bay,lawson,10,1.284,12.0,0,0.0196,0.05,9,jolpica_real
2023,15,marina_bay,kevin_magnussen,6,0.591,17.0,1,0.0098,0.05,10,jolpica_real
2023,15,marina_bay,albon,14,2.735,9.6,1,0.0,0.05,11,jolpica_real
2023,15,marina_bay,zhou,19,2.274,15.2,1,0.0,0.05,12,jolpica_real
2023,15,marina_bay,hulkenberg,9,0.824,14.8,0,0.0098,0.05,13,jolpica_real
2023,15,marina_bay,sargeant,18,2.268,15.8,0,0.0,0.05,14,jolpica_real
2023,15,marina_bay,alonso,7,0.631,6.4,1,0.0,0.05,15,jolpica_real
2023,15,marina_bay,russell,2,0.072,7.8,1,0.1569,0.05,16,jolpica_real
2023,15,marina_bay,bottas,16,1.825,12.0,1,0.0,0.05,17,jolpica_real
2023,15,marina_bay,ocon,8,0.689,15.2,1,0.0784,0.05,18,jolpica_real
2023,15,marina_bay,tsunoda,15,1.007,15.2,1,0.0196,0.05,19,jolpica_real
2023,15,marina_bay,stroll,20,2.413,12.0,1,0.0,0.05,20,jolpica_real
2023,16,suzuka,max_verstappen,1,0.0,1.8,1,0.2549,0.05,1,jolpica_real
2023,16,suzuka,norris,3,0.616,5.2,1,0.3235,0.05,2,jolpica_real
2023,16,suzuka,piastri,2,0.581,10.6,0,0.3235,0.05,3,jolpica_real
2023,16,suzuka,leclerc,4,0.665,7.4,1,0.1961,0.05,4,jolpica_real
2023,16,suzuka,hamilton,7,1.031,4.6,1,0.1569,0.05,5,jolpica_real
2023,16,suzuka,sainz,6,0.973,7.2,1,0.1961,0.05,6,jolpica_real
2023,16,suzuka,russell,8,1.342,10.0,1,0.1569,0.05,7,jolpica_real
2023,16,suzuka,alonso,10,1.683,8.0,1,0.0392,0.05,8,jolpica_real
2023,16,suzuka,ocon,14,1.709,14.8,1,0.0294,0.05,9,jolpica_real
2023,16,suzuka,gasly,12,1.632,11.0,1,0.0294,0.05,10,jolpica_real
2023,16,suzuka,lawson,11,1.631,11.0,0,0.0,0.05,11,jolpica_real
2023,16,suzuka,tsunoda,9,1.426,15.8,1,0.0,0.05,12,jolpica_real
2023,16,suzuka,zhou,19,2.521,14.6,1,0.0,0.05,13,jolpica_real
2023,16,suzuka,hulkenberg,18,2.422,14.8,0,0.0,0.05,14,jolpica_real
2023,16,suzuka,kevin_magnussen,15,1.788,15.2,1,0.0,0.05,15,jolpica_real
2023,16,suzuka,albon,13,1.66,10.2,1,0.0,0.05,16,jolpica_real
2023,16,suzuka,sargeant,20,1.2,16.4,0,0.0,0.05,17,jolpica_real
2023,16,suzuka,stroll,17,2.304,13.2,1,0.0392,0.05,18,jolpica_real
2023,16,suzuka,perez,5,0.773,3.8,1,0.2549,0.05,19,jolpica_real
2023,16,suzuka,bottas,16,2.172,13.0,1,0.0,0.05,20,jolpica_real
2023,17,losail,max_verstappen,1,0.0,1.8,0,0.2647,0.05,1,jolpica_real
2023,17,losail,piastri,6,0.762,10.2,0,0.3235,0.05,2,jolpica_real
2023,17,losail,norris,10,0.907,5.2,0,0.3235,0.05,3,jolpica_real
2023,17,losail,russell,2,0.441,10.2,0,0.1176,0.05,4,jolpica_real
2023,17,losail,leclerc,5,0.646,6.8,0,0.098,0.05,5,jolpica_real
2023,17,losail,alonso,4,0.591,7.8,0,0.0784,0.05,6,jolpica_real
2023,17,losail,ocon,8,0.985,12.8,0,0.0588,0.05,7,jolpica_real
2023,17,losail,bottas,9,1.28,14.6,0,0.0588,0.05,8,jolpica_real
2023,17,losail,zhou,19,3.654,14.0,0,0.0588,0.05,9,jolpica_real
2023,17,losail,perez,20,1.684,7.0,0,0.2647,0.05,10,jolpica_real
2023,17,losail,stroll,16,2.567,14.8,0,0.0784,0.05,11,jolpica_real
2023,17,losail,gasly,7,0.775,9.0,0,0.0588,0.05,12,jolpica_real
2023,17,losail,albon,13,1.929,11.2,0,0.0,0.05,13,jolpica_real
2023,17,losail,kevin_magnussen,18,3.268,14.8,0,0.0,0.05,14,jolpica_real
2023,17,losail,tsunoda,11,1.523,15.2,0,0.0,0.05,15,jolpica_real
2023,17,losail,hulkenberg,14,2.005,14.8,0,0.0,0.05,16,jolpica_real
2023,17,losail,lawson,17,2.857,11.0,0,0.0,0.05,17,jolpica_real
2023,17,losail,sargeant,15,2.432,16.2,0,0.0,0.05,18,jolpica_real
2023,17,losail,hamilton,3,0.527,4.8,0,0.1176,0.05,19,jolpica_real
2023,17,losail,sainz,12,1.55,6.8,0,0.098,0.05,20,jolpica_real
2023,18,americas,max_verstappen,6,0.358,1.8,1,0.3627,0.05,1,jolpica_real
2023,18,americas,norris,2,0.13,4.4,1,0.1765,0.05,2,jolpica_real
2023,18,americas,sainz,4,0.222,7.0,1,0.1471,0.05,3,jolpica_real
2023,18,americas,perez,9,0.45,8.6,1,0.3627,0.05,4,jolpica_real
2023,18,americas,russell,5,0.356,9.8,1,0.098,0.05,5,jolpica_real
2023,18,americas,gasly,7,0.366,9.2,1,0.0784,0.05,6,jolpica_real
2023,18,americas,stroll,20,1.866,15.2,1,0.0588,0.05,7,jolpica_real
2023,18,americas,tsunoda,11,0.974,16.2,1,0.049,0.05,8,jolpica_real
2023,18,americas,albon,15,1.592,11.0,1,0.0294,0.05,9,jolpica_real
2023,18,americas,sargeant,16,2.104,16.4,0,0.0294,0.05,10,jolpica_real
2023,18,americas,hulkenberg,18,1.512,14.4,0,0.0,0.05,11,jolpica_real
2023,18,americas,bottas,13,1.135,13.8,1,0.0,0.05,12,jolpica_real
2023,18,americas,zhou,12,0.975,13.2,1,0.0,0.05,13,jolpica_real
2023,18,americas,kevin_magnussen,17,1.157,14.6,1,0.0,0.05,14,jolpica_real
2023,18,americas,ricciardo,14,1.251,13.0,1,0.049,0.05,15,jolpica_real
2023,18,americas,alonso,19,1.545,8.0,1,0.0588,0.05,16,jolpica_real
2023,18,americas,piastri,10,0.744,6.6,0,0.1765,0.05,17,jolpica_real
2023,18,americas,ocon,8,0.431,12.6,1,0.0784,0.05,18,jolpica_real
2023,18,americas,hamilton,3,0.139,7.8,1,0.098,0.05,19,jolpica_real
2023,18,americas,leclerc,1,0.0,7.2,1,0.1471,0.05,20,jolpica_real
2023,19,rodriguez,max_verstappen,3,0.097,1.8,1,0.2451,0.05,1,jolpica_real
2023,19,rodriguez,hamilton,6,0.288,10.4,1,0.2647,0.05,2,jolpica_real
2023,19,rodriguez,leclerc,1,0.0,7.4,1,0.2647,0.05,3,jolpica_real
2023,19,rodriguez,sainz,2,0.067,6.6,1,0.2647,0.05,4,jolpica_real
2023,19,rodriguez,norris,17,4.388,3.4,1,0.1373,0.05,5,jolpica_real
2023,19,rodriguez,russell,8,0.508,7.4,1,0.2647,0.05,6,jolpica_real
2023,19,rodriguez,ricciardo,4,0.216,14.6,1,0.0588,0.05,7,jolpica_real
2023,19,rodriguez,piastri,7,0.457,8.2,0,0.1373,0.05,8,jolpica_real
2023,19,rodriguez,albon,14,1.981,11.2,1,0.0196,0.05,9,jolpica_real
2023,19,rodriguez,ocon,15,1.914,14.2,1,0.0098,0.05,10,jolpica_real
2023,19,rodriguez,gasly,11,1.355,9.8,1,0.0098,0.05,11,jolpica_real
2023,19,rodriguez,tsunoda,18,1.724,14.8,1,0.0588,0.05,12,jolpica_real
2023,19,rodriguez,hulkenberg,12,1.358,14.2,0,0.0,0.05,13,jolpica_real
2023,19,rodriguez,zhou,10,0.884,12.2,1,0.0,0.05,14,jolpica_real
2023,19,rodriguez,bottas,9,0.866,13.4,1,0.0,0.05,15,jolpica_real
2023,19,rodriguez,sargeant,19,1.2,14.4,0,0.0196,0.05,16,jolpica_real
2023,19,rodriguez,stroll,20,2.061,14.4,1,0.0,0.05,17,jolpica_real
2023,19,rodriguez,alonso,13,1.572,10.8,1,0.0,0.05,18,jolpica_real
2023,19,rodriguez,kevin_magnussen,16,1.997,14.2,1,0.0,0.05,19,jolpica_real
2023,19,rodriguez,perez,5,0.257,8.6,1,0.2451,0.05,20,jolpica_real
2023,20,interlagos,max_verstappen,1,0.397,1.8,1,0.3627,0.05,1,jolpica_real
2023,20,interlagos,norris,6,1.657,2.8,1,0.1863,0.05,2,jolpica_real
2023,20,interlagos,alonso,4,1.057,12.6,1,0.2451,0.05,3,jolpica_real
2023,20,interlagos,perez,9,1.991,12.2,1,0.3627,0.05,4,jolpica_real
2023,20,interlagos,stroll,3,1.014,14.6,1,0.2451,0.05,5,jolpica_real
2023,20,interlagos,sainz,7,1.659,6.8,1,0.0784,0.05,6,jolpica_real
2023,20,interlagos,gasly,15,0.237,9.0,1,0.0686,0.05,7,jolpica_real
2023,20,interlagos,hamilton,5,1.139,9.6,1,0.0392,0.05,8,jolpica_real
2023,20,interlagos,tsunoda,16,0.507,13.2,1,0.0196,0.05,9,jolpica_real
2023,20,interlagos,ocon,14,0.232,12.4,1,0.0686,0.05,10,jolpica_real
2023,20,interlagos,sargeant,19,0.705,15.0,0,0.0,0.05,11,jolpica_real
2023,20,interlagos,hulkenberg,11,0.217,13.4,0,0.0,0.05,12,jolpica_real
2023,20,interlagos,ricciardo,17,0.513,12.0,1,0.0196,0.05,13,jolpica_real
2023,20,interlagos,piastri,10,0.0,7.4,0,0.1863,0.05,14,jolpica_real
2023,20,interlagos,russell,8,1.26,7.6,1,0.0392,0.05,15,jolpica_real
2023,20,interlagos,bottas,18,0.625,14.4,1,0.0,0.05,16,jolpica_real
2023,20,interlagos,zhou,20,0.945,12.2,1,0.0,0.05,17,jolpica_real
2023,20,interlagos,kevin_magnussen,12,0.393,14.4,1,0.0,0.05,18,jolpica_real
2023,20,interlagos,albon,13,0.51,11.6,1,0.0,0.05,19,jolpica_real
2023,20,interlagos,leclerc,2,0.691,7.2,1,0.0784,0.05,20,jolpica_real
2023,21,vegas,max_verstappen,2,0.378,1.0,0,0.3922,0.05,1,jolpica_real
2023,21,vegas,leclerc,1,0.0,10.4,0,0.2549,0.05,2,jolpica_real
2023,21,vegas,perez,11,1.129,11.4,0,0.3922,0.05,3,jolpica_real
2023,21,vegas,ocon,16,2.108,10.8,0,0.1176,0.05,4,jolpica_real
2023,21,vegas,stroll,19,1.473,11.6,0,0.1176,0.05,5,jolpica_real
2023,21,vegas,sainz,12,0.044,7.8,0,0.2549,0.05,6,jolpica_real
2023,21,vegas,hamilton,10,1.111,10.6,0,0.098,0.05,7,jolpica_real
2023,21,vegas,russell,3,0.386,7.4,0,0.098,0.05,8,jolpica_real
2023,21,vegas,alonso,9,0.829,10.2,0,0.1176,0.05,9,jolpica_real
2023,21,vegas,piastri,18,2.124,8.8,0,0.0196,0.05,10,jolpica_real
2023,21,vegas,gasly,4,0.513,9.2,0,0.1176,0.05,11,jolpica_real
2023,21,vegas,albon,5,0.597,13.2,0,0.0,0.05,12,jolpica_real
2023,21,vegas,kevin_magnussen,8,0.811,16.0,0,0.0,0.05,13,jolpica_real
2023,21,vegas,ricciardo,14,1.582,12.8,0,0.0,0.05,14,jolpica_real
2023,21,vegas,zhou,17,2.123,13.2,0,0.0,0.05,15,jolpica_real
2023,21,vegas,sargeant,6,0.787,14.4,0,0.0,0.05,16,jolpica_real
2023,21,vegas,bottas,7,0.799,14.2,0,0.0,0.05,17,jolpica_real
2023,21,vegas,tsunoda,20,3.721,11.2,0,0.0,0.05,18,jolpica_real
2023,21,vegas,hulkenberg,13,1.253,13.2,0,0.0,0.05,19,jolpica_real
2023,21,vegas,norris,15,1.977,2.8,0,0.0196,0.05,20,jolpica_real
2023,22,yas_marina,max_verstappen,1,0.0,1.0,1,0.3725,0.05,1,jolpica_real
2023,22,yas_marina,leclerc,2,0.139,10.0,1,0.1765,0.05,2,jolpica_real
2023,22,yas_marina,russell,4,0.343,7.6,1,0.1667,0.05,3,jolpica_real
2023,22,yas_marina,perez,9,0.726,8.2,1,0.3725,0.05,4,jolpica_real
2023,22,yas_marina,norris,5,0.371,6.4,1,0.1765,0.05,5,jolpica_real
2023,22,yas_marina,piastri,3,0.337,10.2,0,0.1765,0.05,6,jolpica_real
2023,22,yas_marina,alonso,7,0.639,10.4,1,0.0686,0.05,7,jolpica_real
2023,22,yas_marina,tsunoda,6,0.523,12.4,1,0.0392,0.05,8,jolpica_real
2023,22,yas_marina,hamilton,11,0.914,11.0,1,0.1667,0.05,9,jolpica_real
2023,22,yas_marina,stroll,13,0.977,9.0,1,0.0686,0.05,10,jolpica_real
2023,22,yas_marina,ricciardo,15,0.997,13.0,1,0.0392,0.05,11,jolpica_real
2023,22,yas_marina,ocon,12,0.946,9.8,1,0.0,0.05,12,jolpica_real
2023,22,yas_marina,gasly,10,1.103,9.4,1,0.0,0.05,13,jolpica_real
2023,22,yas_marina,albon,14,0.994,12.4,1,0.0,0.05,14,jolpica_real
2023,22,yas_marina,hulkenberg,8,0.663,14.2,0,0.0,0.05,15,jolpica_real
2023,22,yas_marina,sargeant,20,1.2,14.2,0,0.0,0.05,16,jolpica_real
2023,22,yas_marina,zhou,19,1.714,13.6,1,0.0,0.05,17,jolpica_real
2023,22,yas_marina,sainz,16,1.293,7.8,1,0.1765,0.05,18,jolpica_real
2023,22,yas_marina,bottas,18,1.343,13.6,1,0.0,0.05,19,jolpica_real
2023,22,yas_marina,kevin_magnussen,17,1.319,15.6,1,0.0,0.05,20,jolpica_real
2024,1,bahrain,max_verstappen,1,0.0,1.0,2,0.4314,0.05,1,jolpica_real
2024,1,bahrain,perez,5,0.358,7.0,2,0.4314,0.05,2,jolpica_real
